0.655,1.036,0.405,0.387,0.361,1.887,1.778,0.35,1.647,0.116,0.655,1.036,0.405,0.387,0.361,1.887,1.778,0.35,1.647,0.116,16.279
1.484,2.228,0.74,0.837,0.819,1.797,0.57,0.256,0.409,1.52,1.484,2.228,0.74,0.837,0.819,1.797,0.57,0.256,0.409,1.52,22.825
0.544,0.896,0.35,0.347,0.307,1.951,2.21,0.347,2.119,0.506,0.544,0.896,0.35,0.347,0.307,1.951,2.21,0.347,2.119,0.506,5.831
1.353,2.042,0.764,0.76,0.752,1.781,0.627,0.286,0.381,1.418,1.353,2.042,0.764,0.76,0.752,1.781,0.627,0.286,0.381,1.418,19.849
1.326,2.25,0.802,0.848,0.721,2.03,0.65,0.252,0.435,1.772,1.326,2.25,0.802,0.848,0.721,2.03,0.65,0.252,0.435,1.772,13.038
1.245,2.049,0.753,0.75,0.694,1.95,0.67,0.253,0.451,1.543,1.245,2.049,0.753,0.75,0.694,1.95,0.67,0.253,0.451,1.543,13.892
1.535,2.191,0.775,0.802,0.848,1.706,0.525,0.224,0.343,1.426,1.535,2.191,0.775,0.802,0.848,1.706,0.525,0.224,0.343,1.426,26.077
1.208,2.273,0.795,0.827,0.672,2.248,0.701,0.286,0.452,1.933,1.208,2.273,0.795,0.827,0.672,2.248,0.701,0.286,0.452,1.933,7.616
1.322,2.262,0.771,0.802,0.73,2.088,0.678,0.266,0.45,1.772,1.322,2.262,0.771,0.802,0.73,2.088,0.678,0.266,0.45,1.772,15.232
1.382,2.208,0.79,0.82,0.792,1.842,0.602,0.274,0.366,1.554,1.382,2.208,0.79,0.82,0.792,1.842,0.602,0.274,0.366,1.554,17.029
1.229,2.182,0.787,0.821,0.73,1.985,0.599,0.256,0.391,1.626,1.229,2.182,0.787,0.821,0.73,1.985,0.599,0.256,0.391,1.626,7.81
1.396,2.234,0.79,0.814,0.814,1.809,0.572,0.233,0.369,1.556,1.396,2.234,0.79,0.814,0.814,1.809,0.572,0.233,0.369,1.556,15.0
